Subject,Age1,AgeGroup,Gender,GrammarProd,VocabProd,Item,Trial1,Trial1_ChosenFoil,Trial2,Trial2_ChosenFoil
2090,54.8,2,2,0.81,0.75,gelp,1,target,1,target
2090,54.8,2,2,0.81,0.75,merf,1,target,1,target
2090,54.8,2,2,0.81,0.75,pluff,1,target,1,target
2090,54.8,2,2,0.81,0.75,taf,1,target,1,target
2091,55.5,2,2,0.88,0.81,fep,1,target,1,target
2091,55.5,2,2,0.88,0.81,gelp,1,target,1,target
2091,55.5,2,2,0.88,0.81,merf,1,target,1,target
2091,55.5,2,2,0.88,0.81,pluff,1,target,0,novel-wo-property
2091,55.5,2,2,0.88,0.81,taf,1,target,1,target
2092,57.4,2,1,0.5,0.5,fep,0,known-w-property,0,novel-wo-property
2092,57.4,2,1,0.5,0.5,gelp,0,novel-wo-property,1,target
2092,57.4,2,1,0.5,0.5,merf,1,target,1,target
2092,57.4,2,1,0.5,0.5,pluff,1,target,1,target
2092,57.4,2,1,0.5,0.5,taf,0,novel-wo-property,0,known-wo-property
2094,64,3,1,0.63,0.88,fep,1,target,1,target
2094,64,3,1,0.63,0.88,gelp,1,target,1,target
2094,64,3,1,0.63,0.88,merf,0,known-w-property,0,known-w-property
2094,64,3,1,0.63,0.88,pluff,0,known-w-property,0,known-wo-property
2094,64,3,1,0.63,0.88,taf,1,target,1,target
2096,59.8,3,1,0.63,0.94,fep,1,target,1,target
2096,59.8,3,1,0.63,0.94,gelp,0,known-w-property,1,target
2096,59.8,3,1,0.63,0.94,merf,1,target,1,target
2096,59.8,3,1,0.63,0.94,pluff,1,target,1,target
2096,59.8,3,1,0.63,0.94,taf,1,target,1,target
2097,67.3,3,2,0.69,0.56,fep,1,target,1,target
2097,67.3,3,2,0.69,0.56,gelp,1,target,1,target
2097,67.3,3,2,0.69,0.56,merf,0,known-w-property,1,target
2097,67.3,3,2,0.69,0.56,pluff,1,target,1,target
2097,67.3,3,2,0.69,0.56,taf,0,known-w-property,1,target
2098,56,2,1,0.94,0.94,fep,0,known-w-property,1,target
2098,56,2,1,0.94,0.94,gelp,1,target,1,target
2098,56,2,1,0.94,0.94,merf,1,target,0,novel-wo-property
2098,56,2,1,0.94,0.94,pluff,0,known-w-property,0,known-wo-property
2098,56,2,1,0.94,0.94,taf,0,known-w-property,1,target
2099,66.7,3,2,0.88,0.94,fep,1,target,1,target
2099,66.7,3,2,0.88,0.94,gelp,1,target,1,target
2099,66.7,3,2,0.88,0.94,merf,1,target,1,target
2099,66.7,3,2,0.88,0.94,pluff,0,known-w-property,1,target
2099,66.7,3,2,0.88,0.94,taf,1,target,1,target
2100,68.9,3,2,0.94,1,fep,1,target,0,novel-wo-property
2100,68.9,3,2,0.94,1,gelp,1,target,1,target
2100,68.9,3,2,0.94,1,merf,1,target,0,novel-wo-property
2100,68.9,3,2,0.94,1,pluff,1,target,0,novel-wo-property
2100,68.9,3,2,0.94,1,taf,1,target,0,known-wo-property
2101,43.6,1,2,0.81,0.94,fep,1,target,1,target
2101,43.6,1,2,0.81,0.94,gelp,1,target,1,target
2101,43.6,1,2,0.81,0.94,merf,1,target,1,target
2101,43.6,1,2,0.81,0.94,pluff,1,target,1,target
2101,43.6,1,2,0.81,0.94,taf,1,target,1,target
2102,41.4,1,2,0.25,0.63,fep,1,target,1,target
2102,41.4,1,2,0.25,0.63,gelp,1,target,1,target
2102,41.4,1,2,0.25,0.63,merf,1,target,1,target
2102,41.4,1,2,0.25,0.63,pluff,0,known-w-property,0,known-wo-property
2102,41.4,1,2,0.25,0.63,taf,0,known-w-property,0,known-w-property
2103,51.1,2,2,0.56,0.56,fep,1,target,0,novel-wo-property
2103,51.1,2,2,0.56,0.56,gelp,1,target,1,target
2103,51.1,2,2,0.56,0.56,merf,1,target,1,target
2103,51.1,2,2,0.56,0.56,pluff,1,target,1,target
2103,51.1,2,2,0.56,0.56,taf,0,known-w-property,0,known-wo-property
2104,60.1,3,2,0.69,0.88,fep,1,target,1,target
2104,60.1,3,2,0.69,0.88,gelp,1,target,1,target
2104,60.1,3,2,0.69,0.88,merf,1,target,0,novel-wo-property
2104,60.1,3,2,0.69,0.88,pluff,0,known-w-property,0,known-wo-property
2104,60.1,3,2,0.69,0.88,taf,0,novel-wo-property,0,known-wo-property
2201,42.77,1,2,0.81,0.75,fep,1,target,1,target
2201,42.77,1,2,0.81,0.75,gelp,1,target,1,target
2201,42.77,1,2,0.81,0.75,merf,1,target,1,target
2201,42.77,1,2,0.81,0.75,pluff,0,known-w-property,1,target
2201,42.77,1,2,0.81,0.75,taf,1,target,1,target
2202,45.04,1,2,0.81,0.75,fep,1,target,1,target
2202,45.04,1,2,0.81,0.75,gelp,1,target,1,target
2202,45.04,1,2,0.81,0.75,merf,1,target,1,target
2202,45.04,1,2,0.81,0.75,pluff,0,known-w-property,0,known-wo-property
2202,45.04,1,2,0.81,0.75,taf,1,target,1,target
2203,44.02,1,1,0.63,0.88,fep,1,target,1,target
2203,44.02,1,1,0.63,0.88,gelp,0,known-w-property,0,known-wo-property
2203,44.02,1,1,0.63,0.88,merf,1,target,1,target
2203,44.02,1,1,0.63,0.88,pluff,1,target,1,target
2203,44.02,1,1,0.63,0.88,taf,1,target,0,known-wo-property
2204,41.59,1,1,0.38,0.44,fep,0,known-w-property,0,known-wo-property
2204,41.59,1,1,0.38,0.44,gelp,1,target,1,target
2204,41.59,1,1,0.38,0.44,merf,0,known-w-property,0,known-w-property
2204,41.59,1,1,0.38,0.44,pluff,1,target,0,known-wo-property
2204,41.59,1,1,0.38,0.44,taf,0,known-w-property,0,known-w-property
2205,51.41,2,1,0.88,0.94,fep,1,target,1,target
2205,51.41,2,1,0.88,0.94,gelp,1,target,1,target
2205,51.41,2,1,0.88,0.94,merf,1,target,1,target
2205,51.41,2,1,0.88,0.94,pluff,0,known-w-property,0,known-wo-property
2205,51.41,2,1,0.88,0.94,taf,1,target,1,target
2302,39.09,1,2,0.44,0.5,fep,0,known-w-property,1,target
2302,39.09,1,2,0.44,0.5,gelp,1,target,1,target
2302,39.09,1,2,0.44,0.5,merf,1,target,1,target
2302,39.09,1,2,0.44,0.5,pluff,0,known-w-property,0,novel-wo-property
2302,39.09,1,2,0.44,0.5,taf,0,known-w-property,0,known-w-property
2304,38.34,1,2,0.25,0.56,fep,0,novel-wo-property,0,known-wo-property
2304,38.34,1,2,0.25,0.56,gelp,1,target,1,target
2304,38.34,1,2,0.25,0.56,merf,1,target,0,known-wo-property
2304,38.34,1,2,0.25,0.56,pluff,0,novel-wo-property,0,novel-wo-property
2304,38.34,1,2,0.25,0.56,taf,0,known-w-property,0,known-wo-property
2305,40.9,1,2,0.19,0.38,fep,0,known-w-property,1,target
2305,40.9,1,2,0.19,0.38,gelp,0,known-w-property,0,novel-wo-property
2305,40.9,1,2,0.19,0.38,merf,1,target,1,target
2305,40.9,1,2,0.19,0.38,pluff,0,known-w-property,0,novel-wo-property
2305,40.9,1,2,0.19,0.38,taf,0,known-w-property,0,known-w-property
2306,38.24,1,2,0.38,0.31,fep,0,known-w-property,0,known-wo-property
2306,38.24,1,2,0.38,0.31,gelp,1,target,0,known-wo-property
2306,38.24,1,2,0.38,0.31,merf,1,target,1,target
2306,38.24,1,2,0.38,0.31,pluff,1,target,0,known-wo-property
2306,38.24,1,2,0.38,0.31,taf,1,target,0,known-w-property
2308,46.16,1,1,0.38,0.44,fep,1,target,0,known-w-property
2308,46.16,1,1,0.38,0.44,gelp,1,target,0,novel-wo-property
2308,46.16,1,1,0.38,0.44,merf,1,target,1,target
2308,46.16,1,1,0.38,0.44,pluff,0,known-w-property,0,known-wo-property
2308,46.16,1,1,0.38,0.44,taf,0,novel-wo-property,0,novel-wo-property
3003,59.43,2,2,0.19,0.31,fep,0,known-w-property,0,novel-wo-property
3003,59.43,2,2,0.19,0.31,gelp,0,known-w-property,0,known-wo-property
3003,59.43,2,2,0.19,0.31,merf,1,target,0,novel-wo-property
3003,59.43,2,2,0.19,0.31,pluff,0,known-w-property,0,novel-wo-property
3003,59.43,2,2,0.19,0.31,taf,0,known-w-property,1,target
3005,61.4,3,1,0.31,0.69,fep,0,known-w-property,1,target
3005,61.4,3,1,0.31,0.69,gelp,1,target,1,target
3005,61.4,3,1,0.31,0.69,merf,0,known-w-property,0,known-w-property
3005,61.4,3,1,0.31,0.69,pluff,1,target,1,target
3005,61.4,3,1,0.31,0.69,taf,1,target,1,target
3010,57.26,2,1,0.63,0.63,fep,0,known-w-property,1,target
3010,57.26,2,1,0.63,0.63,gelp,1,target,1,target
3010,57.26,2,1,0.63,0.63,merf,1,target,1,target
3010,57.26,2,1,0.63,0.63,pluff,0,known-w-property,0,novel-wo-property
3010,57.26,2,1,0.63,0.63,taf,0,known-w-property,0,known-w-property
3012,63.11,3,2,0.69,0.81,fep,1,target,1,target
3012,63.11,3,2,0.69,0.81,gelp,1,target,1,target
3012,63.11,3,2,0.69,0.81,merf,1,target,1,target
3012,63.11,3,2,0.69,0.81,pluff,1,target,1,target
3012,63.11,3,2,0.69,0.81,taf,0,novel-wo-property,0,novel-wo-property
3015,64.6,3,1,0.06,0.38,fep,0,known-w-property,0,known-w-property
3015,64.6,3,1,0.06,0.38,gelp,0,known-w-property,1,target
3015,64.6,3,1,0.06,0.38,merf,0,known-w-property,0,known-wo-property
3015,64.6,3,1,0.06,0.38,pluff,0,known-w-property,0,known-w-property
3015,64.6,3,1,0.06,0.38,taf,1,target,0,known-wo-property
3016,60.52,3,1,0.81,0.56,fep,1,target,1,target
3016,60.52,3,1,0.81,0.56,gelp,1,target,1,target
3016,60.52,3,1,0.81,0.56,merf,1,target,1,target
3016,60.52,3,1,0.81,0.56,pluff,1,target,1,target
3016,60.52,3,1,0.81,0.56,taf,1,target,1,target
3021,47.1,1,2,0.38,0.19,fep,0,known-w-property,0,known-wo-property
3021,47.1,1,2,0.38,0.19,gelp,1,target,1,target
3021,47.1,1,2,0.38,0.19,merf,1,target,1,target
3021,47.1,1,2,0.38,0.19,pluff,0,known-w-property,0,known-w-property
3021,47.1,1,2,0.38,0.19,taf,0,known-w-property,0,known-w-property
3026,66.27,3,1,0.44,0.63,fep,0,known-w-property,1,target
3026,66.27,3,1,0.44,0.63,gelp,1,target,1,target
3026,66.27,3,1,0.44,0.63,merf,1,target,1,target
3026,66.27,3,1,0.44,0.63,pluff,0,known-w-property,0,novel-wo-property
3026,66.27,3,1,0.44,0.63,taf,1,target,0,known-wo-property
3028,53.5,2,2,0.31,0.19,fep,1,target,1,target
3028,53.5,2,2,0.31,0.19,gelp,1,target,0,known-wo-property
3028,53.5,2,2,0.31,0.19,merf,0,known-w-property,0,known-w-property
3028,53.5,2,2,0.31,0.19,pluff,0,known-w-property,0,known-wo-property
3028,53.5,2,2,0.31,0.19,taf,0,known-w-property,0,known-w-property
3030,48.85,2,2,0.69,0.75,fep,1,target,1,target
3030,48.85,2,2,0.69,0.75,gelp,1,target,1,target
3030,48.85,2,2,0.69,0.75,merf,1,target,1,target
3030,48.85,2,2,0.69,0.75,pluff,1,target,1,target
3030,48.85,2,2,0.69,0.75,taf,0,novel-wo-property,0,known-wo-property
3035,63.5,3,2,0.25,0.44,fep,0,known-w-property,0,known-w-property
3035,63.5,3,2,0.25,0.44,gelp,0,known-w-property,0,novel-wo-property
3035,63.5,3,2,0.25,0.44,merf,0,known-w-property,0,known-w-property
3035,63.5,3,2,0.25,0.44,pluff,0,known-w-property,0,known-w-property
3035,63.5,3,2,0.25,0.44,taf,0,known-w-property,0,known-w-property
3038,54,2,2,0.38,0.56,fep,1,target,1,target
3038,54,2,2,0.38,0.56,gelp,1,target,1,target
3038,54,2,2,0.38,0.56,merf,1,target,1,target
3038,54,2,2,0.38,0.56,pluff,1,target,1,target
3038,54,2,2,0.38,0.56,taf,1,target,1,target
3044,52.6,2,1,0.44,0.56,fep,1,target,1,target
3044,52.6,2,1,0.44,0.56,gelp,0,novel-wo-property,1,target
3044,52.6,2,1,0.44,0.56,merf,1,target,0,NA
3044,52.6,2,1,0.44,0.56,pluff,1,target,1,target
3044,52.6,2,1,0.44,0.56,taf,1,target,1,target
3045,52.2,2,1,0.25,0.5,fep,0,known-w-property,0,known-wo-property
3045,52.2,2,1,0.25,0.5,gelp,1,target,1,target
3045,52.2,2,1,0.25,0.5,merf,1,target,0,known-wo-property
3045,52.2,2,1,0.25,0.5,pluff,0,known-w-property,0,known-wo-property
3045,52.2,2,1,0.25,0.5,taf,1,target,1,target
3062,52.8,2,2,0.19,0.69,fep,0,known-w-property,1,target
3062,52.8,2,2,0.19,0.69,gelp,1,target,0,known-wo-property
3062,52.8,2,2,0.19,0.69,merf,1,target,1,target
3062,52.8,2,2,0.19,0.69,pluff,0,known-w-property,0,known-wo-property
3062,52.8,2,2,0.19,0.69,taf,0,known-w-property,0,known-wo-property
3066,60.12,3,1,0.63,0.56,fep,0,known-w-property,0,novel-wo-property
3066,60.12,3,1,0.63,0.56,gelp,1,target,0,known-wo-property
3066,60.12,3,1,0.63,0.56,merf,0,known-w-property,0,known-w-property
3066,60.12,3,1,0.63,0.56,pluff,0,known-w-property,0,known-wo-property
3066,60.12,3,1,0.63,0.56,taf,0,known-w-property,0,known-w-property
3067,58.4,2,2,0.69,0.75,fep,1,target,1,target
3067,58.4,2,2,0.69,0.75,gelp,1,target,1,target
3067,58.4,2,2,0.69,0.75,merf,1,target,1,target
3067,58.4,2,2,0.69,0.75,pluff,1,target,1,target
3067,58.4,2,2,0.69,0.75,taf,1,target,0,known-wo-property
3072,66.7,3,1,0.69,0.69,fep,0,known-w-property,1,target
3072,66.7,3,1,0.69,0.69,gelp,1,target,0,known-wo-property
3072,66.7,3,1,0.69,0.69,merf,0,known-w-property,1,target
3072,66.7,3,1,0.69,0.69,pluff,0,known-w-property,0,known-wo-property
3072,66.7,3,1,0.69,0.69,taf,0,novel-wo-property,0,novel-wo-property
3077,59.2,2,1,0.5,0.63,fep,1,target,1,target
3077,59.2,2,1,0.5,0.63,gelp,0,known-w-property,0,known-wo-property
3077,59.2,2,1,0.5,0.63,merf,1,target,1,target
3077,59.2,2,1,0.5,0.63,pluff,1,target,0,known-wo-property
3077,59.2,2,1,0.5,0.63,taf,0,novel-wo-property,0,novel-wo-property
3079,66.23,3,1,0.44,0.44,fep,0,known-w-property,1,target
3079,66.23,3,1,0.44,0.44,gelp,1,target,0,known-wo-property
3079,66.23,3,1,0.44,0.44,merf,1,target,1,target
3079,66.23,3,1,0.44,0.44,pluff,1,target,1,target
3079,66.23,3,1,0.44,0.44,taf,0,known-w-property,0,known-wo-property
3081,62.8,3,2,0.5,0.31,fep,0,known-w-property,0,known-wo-property
3081,62.8,3,2,0.5,0.31,gelp,1,target,0,known-w-property
3081,62.8,3,2,0.5,0.31,merf,1,target,1,target
3081,62.8,3,2,0.5,0.31,pluff,1,target,1,target
3081,62.8,3,2,0.5,0.31,taf,0,known-w-property,0,known-wo-property
3085,56.08,2,1,0.88,0.81,fep,1,target,1,target
3085,56.08,2,1,0.88,0.81,gelp,1,target,0,known-wo-property
3085,56.08,2,1,0.88,0.81,merf,1,target,1,target
3085,56.08,2,1,0.88,0.81,pluff,0,known-w-property,0,known-wo-property
3085,56.08,2,1,0.88,0.81,taf,1,target,1,target
3087,66.73333333,3,2,0.38,0.25,fep,0,known-w-property,0,known-wo-property
3087,66.73333333,3,2,0.38,0.25,gelp,0,known-w-property,0,novel-wo-property
3087,66.73333333,3,2,0.38,0.25,merf,0,novel-wo-property,0,known-wo-property
3087,66.73333333,3,2,0.38,0.25,pluff,1,target,1,target
3087,66.73333333,3,2,0.38,0.25,taf,0,novel-wo-property,0,novel-wo-property
3090,49.74,2,1,0.56,0.38,fep,0,known-w-property,0,known-wo-property
3090,49.74,2,1,0.56,0.38,gelp,0,known-w-property,1,target
3090,49.74,2,1,0.56,0.38,merf,0,known-w-property,0,known-w-property
3090,49.74,2,1,0.56,0.38,pluff,0,novel-wo-property,0,known-wo-property
3090,49.74,2,1,0.56,0.38,taf,0,known-w-property,0,novel-wo-property
3097,60.26666667,3,2,0.75,0.44,fep,0,known-w-property,0,known-wo-property
3097,60.26666667,3,2,0.75,0.44,gelp,1,target,1,target
3097,60.26666667,3,2,0.75,0.44,merf,0,known-w-property,0,known-w-property
3097,60.26666667,3,2,0.75,0.44,pluff,0,known-w-property,0,novel-wo-property
3097,60.26666667,3,2,0.75,0.44,taf,0,known-w-property,0,known-w-property
3099,51.58,2,1,0.25,0.13,fep,0,known-w-property,0,novel-wo-property
3099,51.58,2,1,0.25,0.13,gelp,0,novel-wo-property,0,known-w-property
3099,51.58,2,1,0.25,0.13,merf,0,known-w-property,0,known-wo-property
3099,51.58,2,1,0.25,0.13,pluff,0,known-w-property,0,novel-wo-property
3099,51.58,2,1,0.25,0.13,taf,0,known-w-property,0,novel-wo-property
3106,61.4,3,2,0.69,0.5,fep,1,target,1,target
3106,61.4,3,2,0.69,0.5,gelp,1,target,0,known-wo-property
3106,61.4,3,2,0.69,0.5,merf,1,target,1,target
3106,61.4,3,2,0.69,0.5,pluff,0,known-w-property,0,known-wo-property
3106,61.4,3,2,0.69,0.5,taf,1,target,1,target
3109,64.66,3,2,0.75,0.56,fep,1,target,1,target
3109,64.66,3,2,0.75,0.56,gelp,1,target,1,target
3109,64.66,3,2,0.75,0.56,merf,1,target,1,target
3109,64.66,3,2,0.75,0.56,pluff,1,target,1,target
3109,64.66,3,2,0.75,0.56,taf,1,target,1,target
3110,65.3,3,1,0.56,0.56,fep,1,target,1,target
3110,65.3,3,1,0.56,0.56,gelp,1,target,1,target
3110,65.3,3,1,0.56,0.56,merf,1,target,1,target
3110,65.3,3,1,0.56,0.56,pluff,1,target,1,target
3110,65.3,3,1,0.56,0.56,taf,0,novel-wo-property,0,novel-wo-property
3112,64,3,2,0.44,0.56,fep,0,known-w-property,0,known-wo-property
3112,64,3,2,0.44,0.56,gelp,1,target,1,target
3112,64,3,2,0.44,0.56,merf,1,target,1,target
3112,64,3,2,0.44,0.56,pluff,0,known-w-property,0,known-wo-property
3112,64,3,2,0.44,0.56,taf,0,novel-wo-property,0,novel-wo-property
3120,50,2,1,0.13,0.31,fep,1,target,1,target
3120,50,2,1,0.13,0.31,gelp,1,target,1,target
3120,50,2,1,0.13,0.31,merf,0,known-w-property,1,target
3120,50,2,1,0.13,0.31,pluff,0,known-w-property,0,known-wo-property
3120,50,2,1,0.13,0.31,taf,0,known-w-property,0,known-wo-property
3128,59.27,2,2,0.81,0.94,fep,1,target,1,target
3128,59.27,2,2,0.81,0.94,gelp,1,target,1,target
3128,59.27,2,2,0.81,0.94,merf,1,target,0,novel-wo-property
3128,59.27,2,2,0.81,0.94,pluff,1,target,1,target
3128,59.27,2,2,0.81,0.94,taf,1,target,1,target
3130,61.9,3,2,0.13,0.81,fep,1,target,1,target
3130,61.9,3,2,0.13,0.81,gelp,1,target,1,target
3130,61.9,3,2,0.13,0.81,merf,1,target,1,target
3130,61.9,3,2,0.13,0.81,pluff,1,target,1,target
3130,61.9,3,2,0.13,0.81,taf,0,known-w-property,1,target
3136,50.76,2,2,0,0.25,fep,0,known-w-property,0,novel-wo-property
3136,50.76,2,2,0,0.25,gelp,0,known-w-property,0,known-w-property
3136,50.76,2,2,0,0.25,merf,1,target,1,target
3136,50.76,2,2,0,0.25,pluff,0,known-w-property,0,known-w-property
3136,50.76,2,2,0,0.25,taf,0,known-w-property,0,known-wo-property
3142,54.3,2,1,0.38,0.25,fep,1,target,0,novel-wo-property
3142,54.3,2,1,0.38,0.25,gelp,0,known-w-property,0,novel-wo-property
3142,54.3,2,1,0.38,0.25,merf,0,known-w-property,0,novel-wo-property
3142,54.3,2,1,0.38,0.25,pluff,0,known-w-property,0,known-wo-property
3142,54.3,2,1,0.38,0.25,taf,1,target,0,known-wo-property
3146,65,3,2,0.38,0.38,fep,0,known-w-property,1,target
3146,65,3,2,0.38,0.38,gelp,0,known-w-property,0,known-wo-property
3146,65,3,2,0.38,0.38,merf,1,target,1,target
3146,65,3,2,0.38,0.38,pluff,1,target,1,target
3146,65,3,2,0.38,0.38,taf,0,known-w-property,1,target
3147,37.7,1,1,0.44,0.63,fep,1,target,0,novel-wo-property
3147,37.7,1,1,0.44,0.63,gelp,0,known-w-property,1,target
3147,37.7,1,1,0.44,0.63,merf,1,target,1,target
3147,37.7,1,1,0.44,0.63,pluff,0,known-w-property,0,known-wo-property
3147,37.7,1,1,0.44,0.63,taf,0,known-w-property,0,known-w-property
3149,51,2,1,0.44,0.63,fep,1,target,0,novel-wo-property
3149,51,2,1,0.44,0.63,gelp,0,known-w-property,1,target
3149,51,2,1,0.44,0.63,merf,1,target,1,target
3149,51,2,1,0.44,0.63,pluff,0,known-w-property,0,known-wo-property
3149,51,2,1,0.44,0.63,taf,0,known-w-property,0,known-w-property
3162,67,3,2,0.94,0.81,fep,1,target,1,target
3162,67,3,2,0.94,0.81,gelp,1,target,1,target
3162,67,3,2,0.94,0.81,merf,1,target,1,target
3162,67,3,2,0.94,0.81,pluff,1,target,1,target
3162,67,3,2,0.94,0.81,taf,1,target,1,target
3163,50.4,2,2,0.5,0.5,fep,1,target,1,target
3163,50.4,2,2,0.5,0.5,gelp,1,target,0,NA
3163,50.4,2,2,0.5,0.5,merf,1,target,1,target
3163,50.4,2,2,0.5,0.5,pluff,0,NA,0,NA
3163,50.4,2,2,0.5,0.5,taf,0,NA,0,NA
3168,68.76,3,2,1,0.88,fep,1,target,1,target
3168,68.76,3,2,1,0.88,gelp,0,NA,0,known-wo-property
3168,68.76,3,2,1,0.88,merf,1,target,1,target
3168,68.76,3,2,1,0.88,pluff,1,known-w-property,1,known-wo-property
3168,68.76,3,2,1,0.88,taf,1,novel-wo-property,1,novel-wo-property
3169,59.56,2,2,0.19,0.25,fep,0,NA,0,NA
3169,59.56,2,2,0.19,0.25,gelp,1,known-w-property,0,novel-wo-property
3169,59.56,2,2,0.19,0.25,merf,0,NA,0,NA
3169,59.56,2,2,0.19,0.25,pluff,0,NA,0,NA
3169,59.56,2,2,0.19,0.25,taf,0,NA,0,NA
3170,63.9,3,1,0.88,0.5,fep,1,known-w-property,0,known-wo-property
3170,63.9,3,1,0.88,0.5,gelp,1,target,1,known-wo-property
3170,63.9,3,1,0.88,0.5,merf,0,known-w-property,1,known-w-property
3170,63.9,3,1,0.88,0.5,pluff,1,known-w-property,1,known-wo-property
3170,63.9,3,1,0.88,0.5,taf,1,known-w-property,1,known-w-property
3176,63.8,3,1,0.25,0.44,fep,0,NA,0,novel-wo-property
3176,63.8,3,1,0.25,0.44,gelp,0,NA,1,target
3176,63.8,3,1,0.25,0.44,merf,1,known-w-property,1,target
3176,63.8,3,1,0.25,0.44,pluff,1,target,1,target
3176,63.8,3,1,0.25,0.44,taf,0,NA,1,target
3182,66.1,3,1,0.69,0.69,fep,1,known-w-property,1,novel-wo-property
3182,66.1,3,1,0.69,0.69,gelp,1,known-w-property,1,target
3182,66.1,3,1,0.69,0.69,merf,1,target,0,NA
3182,66.1,3,1,0.69,0.69,pluff,0,NA,1,target
3182,66.1,3,1,0.69,0.69,taf,1,known-w-property,0,NA
3185,59.83,2,2,0.44,0.56,fep,1,target,1,target
3185,59.83,2,2,0.44,0.56,gelp,1,target,1,target
3185,59.83,2,2,0.44,0.56,merf,1,target,1,known-wo-property
3185,59.83,2,2,0.44,0.56,pluff,1,known-w-property,1,target
3185,59.83,2,2,0.44,0.56,taf,0,NA,0,known-wo-property
3186,61.4,3,2,0.88,0.75,fep,1,target,1,target
3186,61.4,3,2,0.88,0.75,gelp,1,target,1,target
3186,61.4,3,2,0.88,0.75,merf,1,target,1,target
3186,61.4,3,2,0.88,0.75,pluff,0,NA,1,target
3186,61.4,3,2,0.88,0.75,taf,1,known-w-property,1,known-w-property
3192,52.1,2,2,0.31,0.44,fep,1,target,1,target
3192,52.1,2,2,0.31,0.44,gelp,1,target,1,target
3192,52.1,2,2,0.31,0.44,merf,0,NA,1,target
3192,52.1,2,2,0.31,0.44,pluff,0,known-w-property,1,target
3192,52.1,2,2,0.31,0.44,taf,0,NA,0,NA
3193,63.3,3,2,1,0.56,fep,1,target,1,target
3193,63.3,3,2,1,0.56,gelp,1,target,1,target
3193,63.3,3,2,1,0.56,merf,0,known-w-property,0,NA
3193,63.3,3,2,1,0.56,pluff,0,known-w-property,1,target
3193,63.3,3,2,1,0.56,taf,0,novel-wo-property,0,novel-wo-property
3195,59.8,2,1,0.69,0.56,fep,0,NA,0,NA
3195,59.8,2,1,0.69,0.56,gelp,0,NA,1,target
3195,59.8,2,1,0.69,0.56,merf,1,known-w-property,1,known-w-property
3195,59.8,2,1,0.69,0.56,pluff,0,known-w-property,0,NA
3195,59.8,2,1,0.69,0.56,taf,0,known-w-property,1,known-w-property
3197,47.28,1,2,0.63,0.56,fep,0,known-w-property,1,novel-wo-property
3197,47.28,1,2,0.63,0.56,gelp,1,known-w-property,1,target
3197,47.28,1,2,0.63,0.56,merf,1,target,1,target
3197,47.28,1,2,0.63,0.56,pluff,1,known-w-property,1,known-wo-property
3197,47.28,1,2,0.63,0.56,taf,1,known-w-property,1,target
3217,59.1,2,1,0.56,0.63,fep,0,known-w-property,1,target
3217,59.1,2,1,0.56,0.63,gelp,1,target,1,target
3217,59.1,2,1,0.56,0.63,merf,0,NA,0,NA
3217,59.1,2,1,0.56,0.63,pluff,1,target,1,target
3217,59.1,2,1,0.56,0.63,taf,1,target,1,target
3218,68.37,3,1,0.25,0.63,fep,0,known-w-property,1,target
3218,68.37,3,1,0.25,0.63,gelp,0,known-w-property,1,target
3218,68.37,3,1,0.25,0.63,merf,0,known-w-property,0,known-w-property
3218,68.37,3,1,0.25,0.63,pluff,0,known-w-property,0,known-w-property
3218,68.37,3,1,0.25,0.63,taf,0,known-w-property,0,known-w-property
3220,64.3,3,2,0.63,0.56,fep,1,target,1,target
3220,64.3,3,2,0.63,0.56,gelp,1,target,1,target
3220,64.3,3,2,0.63,0.56,merf,0,known-w-property,1,target
3220,64.3,3,2,0.63,0.56,pluff,0,known-w-property,0,known-wo-property
3220,64.3,3,2,0.63,0.56,taf,1,target,1,target
3221,56,2,2,0.69,0.38,fep,1,target,1,target
3221,56,2,2,0.69,0.38,gelp,1,target,1,target
3221,56,2,2,0.69,0.38,merf,1,target,1,target
3221,56,2,2,0.69,0.38,pluff,0,known-w-property,0,known-wo-property
3221,56,2,2,0.69,0.38,taf,0,known-w-property,1,target
3222,57.82,2,1,0.5,0.44,fep,1,target,0,novel-wo-property
3222,57.82,2,1,0.5,0.44,gelp,1,target,0,known-wo-property
3222,57.82,2,1,0.5,0.44,merf,0,known-w-property,1,target
3222,57.82,2,1,0.5,0.44,pluff,0,known-w-property,1,target
3222,57.82,2,1,0.5,0.44,taf,0,known-w-property,0,known-w-property
3225,55.9,2,2,0.31,0.5,fep,0,known-w-property,1,target
3225,55.9,2,2,0.31,0.5,gelp,0,known-w-property,0,known-wo-property
3225,55.9,2,2,0.31,0.5,merf,0,known-w-property,0,known-w-property
3225,55.9,2,2,0.31,0.5,pluff,0,known-w-property,0,known-wo-property
3225,55.9,2,2,0.31,0.5,taf,0,known-w-property,0,known-w-property
3229,58.2,2,1,0.5,0.63,fep,0,novel-wo-property,0,novel-wo-property
3229,58.2,2,1,0.5,0.63,gelp,0,novel-wo-property,0,known-wo-property
3229,58.2,2,1,0.5,0.63,merf,1,target,1,target
3229,58.2,2,1,0.5,0.63,pluff,0,known-w-property,0,known-w-property
3229,58.2,2,1,0.5,0.63,taf,0,known-w-property,0,known-w-property
3231,57.8,2,2,0.75,0.5,fep,0,known-w-property,1,target
3231,57.8,2,2,0.75,0.5,gelp,0,known-w-property,0,novel-wo-property
3231,57.8,2,2,0.75,0.5,merf,1,target,1,target
